,bar1_close,datetime,wf_result_1
181,275.8,2017-10-19 09:28:00.000,0.182349166611
182,275.7,2017-10-19 09:29:00.000,0.00274364760681
183,275.75,2017-10-19 09:30:00.500,0.031926144004
184,275.75,2017-10-19 09:31:00.000,0.0388425880936
185,275.7,2017-10-19 09:32:00.000,0.00509123142419
186,275.7,2017-10-19 09:33:00.000,0.00630774916507
187,275.7,2017-10-19 09:34:00.500,0.00780755273936
188,275.7,2017-10-19 09:35:00.000,0.00965326325168
189,275.7,2017-10-19 09:36:02.000,0.0119196136328
190,275.75,2017-10-19 09:37:02.500,0.125790824206
191,275.7,2017-10-19 09:38:00.500,0.0172420825279
192,275.7,2017-10-19 09:39:00.000,0.0211801835056
193,275.7,2017-10-19 09:40:00.000,0.0259497711326
194,275.65,2017-10-19 09:41:00.000,0.00337970541351
195,275.65,2017-10-19 09:42:00.000,0.00419352859555
196,275.65,2017-10-19 09:43:04.000,0.0051994360195
197,275.65,2017-10-19 09:44:00.000,0.00644124976541
198,275.6,2017-10-19 09:45:00.000,0.000831547252444
199,275.6,2017-10-19 09:46:00.000,0.00103681395144
200,275.65,2017-10-19 09:47:01.000,0.0123328126532
201,275.6,2017-10-19 09:48:00.000,0.00159590528123
202,275.6,2017-10-19 09:49:00.500,0.00198485319651
203,275.65,2017-10-19 09:50:00.000,0.0233221910706
204,275.65,2017-10-19 09:51:00.000,0.0285338652749
205,275.6,2017-10-19 09:52:05.000,0.00371912438076
206,275.65,2017-10-19 09:53:00.000,0.0428342955477
207,275.6,2017-10-19 09:54:02.000,0.00562042844207
208,275.55,2017-10-19 09:55:00.000,0.000725076923472
209,275.5,2017-10-19 09:56:00.000,9.36905346636e-05
210,275.5,2017-10-19 09:57:00.000,0.000120783582185
211,275.5,2017-10-19 09:58:00.000,0.00015441938621
212,275.45,2017-10-19 09:59:00.500,2.02960635107e-05
213,275.45,2017-10-19 10:00:00.000,2.99191139968e-05
214,275.5,2017-10-19 10:01:00.500,0.000403422120748
215,275.45,2017-10-19 10:02:00.500,5.22985410532e-05
216,275.4,2017-10-19 10:03:00.500,7.17909510659e-06
217,275.35,2017-10-19 10:04:00.000,1.49512732327e-06
218,275.35,2017-10-19 10:05:00.000,1.89454267652e-05
219,275.35,2017-10-19 10:06:00.500,2.82708260999e-05
220,275.3,2017-10-19 10:07:00.000,4.10262981414e-06
221,275.35,2017-10-19 10:08:00.000,0.000114997573759
222,275.25,2017-10-19 10:09:00.000,1.57094526881e-06
223,275.35,2017-10-19 10:10:00.500,0.00166536423526
224,275.35,2017-10-19 10:11:00.000,0.00207095544468
225,275.4,2017-10-19 10:12:00.500,0.0243576145763
226,275.35,2017-10-19 10:13:00.000,0.00316225408842
227,275.35,2017-10-19 10:14:01.000,0.0039245668546
228,275.35,2017-10-19 10:15:00.000,0.00486711351274
229,275.4,2017-10-19 10:30:01.000,0.0554549941264
230,275.35,2017-10-19 10:31:00.000,0.00730575676861
231,275.4,2017-10-19 10:32:01.000,0.081076257253
232,275.45,2017-10-19 10:33:02.000,0.505817465037
233,275.5,2017-10-19 10:34:00.000,0.908008222429
234,275.5,2017-10-19 10:35:00.500,0.89210578019
235,275.45,2017-10-19 10:36:00.500,0.419071020415
236,275.4,2017-10-19 10:37:01.500,0.0717122168567
237,275.4,2017-10-19 10:38:00.000,0.0851187292852
238,275.4,2017-10-19 10:39:01.500,0.100232833828
239,275.4,2017-10-19 10:40:00.000,0.117005361472
240,275.45,2017-10-19 10:41:01.500,0.602136932386
241,275.45,2017-10-19 10:42:01.500,0.59146955248
242,275.4,2017-10-19 10:43:05.500,0.12577100715
243,275.4,2017-10-19 10:44:00.500,0.144744506489
244,275.4,2017-10-19 10:45:00.000,0.164899014929
245,275.45,2017-10-19 10:46:01.000,0.688359496616
246,275.45,2017-10-19 10:47:00.000,0.670556165597
247,275.45,2017-10-19 10:48:00.500,0.654000346694
248,275.5,2017-10-19 10:49:01.000,0.944728145059
249,275.5,2017-10-19 10:50:01.000,0.933736178721
250,275.45,2017-10-19 10:51:00.000,0.546970892356
251,275.45,2017-10-19 10:52:00.000,0.541914209223
252,275.45,2017-10-19 10:53:00.500,0.537394573197
253,275.5,2017-10-19 10:54:06.500,0.917012812582
254,275.55,2017-10-19 10:55:00.000,0.98890165316
255,275.55,2017-10-19 10:56:01.500,0.986309829978
256,275.55,2017-10-19 10:57:00.000,0.98314269855
257,275.55,2017-10-19 10:58:00.000,0.979287149326
258,275.5,2017-10-19 10:59:00.000,0.798908415208
259,275.55,2017-10-19 11:00:00.000,0.9711993863
260,275.5,2017-10-19 11:01:06.000,0.739834352836
261,275.5,2017-10-19 11:02:00.000,0.719302488168
262,275.55,2017-10-19 11:03:02.000,0.957475108841
263,275.5,2017-10-19 11:04:00.000,0.656374365543
264,275.5,2017-10-19 11:05:02.500,0.640906983139
265,275.5,2017-10-19 11:06:01.000,0.626712986695
266,275.5,2017-10-19 11:07:01.000,0.613758893217
267,275.5,2017-10-19 11:08:05.500,0.601989714916
268,275.5,2017-10-19 11:09:04.500,0.591336509129
269,275.45,2017-10-19 11:10:00.000,0.125762106775
270,275.45,2017-10-19 11:11:00.500,0.144734964152
271,275.45,2017-10-19 11:12:02.000,0.164888970592
272,275.45,2017-10-19 11:13:00.000,0.185907017178
273,275.5,2017-10-19 11:14:00.000,0.716734319873
274,275.5,2017-10-19 11:15:00.000,0.697251519635
275,275.55,2017-10-19 11:16:00.500,0.953337200928
276,275.55,2017-10-19 11:17:02.500,0.943757137108
277,275.55,2017-10-19 11:18:10.500,0.932612404715
278,275.55,2017-10-19 11:19:00.500,0.919806077299
279,275.55,2017-10-19 11:20:00.500,0.905292774703
280,275.5,2017-10-19 11:21:00.000,0.45341803894
281,275.55,2017-10-19 11:22:00.000,0.89107277721
282,275.55,2017-10-19 11:23:09.500,0.87346860165
283,275.55,2017-10-19 11:24:04.000,0.854440568796
284,275.6,2017-10-19 11:25:00.000,0.979845963127
285,275.55,2017-10-19 11:26:00.000,0.803382452812
286,275.6,2017-10-19 11:27:00.000,0.971910443248
287,275.6,2017-10-19 11:28:04.000,0.965740243754
288,275.55,2017-10-19 11:29:00.000,0.704474380962
289,275.4,2017-10-19 11:30:00.500,0.00240815486966
290,275.45,2017-10-19 13:31:00.000,0.0281992334588
291,275.4,2017-10-19 13:32:00.500,0.00366892055053
292,275.45,2017-10-19 13:33:00.000,0.042346613892
293,275.45,2017-10-19 13:34:00.500,0.0511792953032
294,275.35,2017-10-19 13:35:01.000,0.00069990025654
295,275.45,2017-10-19 13:36:00.500,0.0756235060596
296,275.4,2017-10-19 13:37:00.000,0.0100673515052
297,275.35,2017-10-19 13:38:00.000,0.0012988377114
298,275.35,2017-10-19 13:39:00.000,0.00161651349702
299,275.4,2017-10-19 13:40:00.000,0.0191188471129
300,275.35,2017-10-19 13:41:03.000,0.00247628821066
301,275.35,2017-10-19 13:42:00.500,0.00307559259198
302,275.35,2017-10-19 13:43:01.500,0.00381735487487
303,275.35,2017-10-19 13:44:00.000,0.00473461161815
304,275.4,2017-10-19 13:45:01.000,0.0540240115272
305,275.35,2017-10-19 13:46:01.000,0.0071122826866
306,275.35,2017-10-19 13:47:03.000,0.00879809811871
307,275.35,2017-10-19 13:48:12.500,0.0108702453254
308,275.4,2017-10-19 13:49:04.000,0.116237575912
309,275.4,2017-10-19 13:50:00.000,0.134474457087
310,275.4,2017-10-19 13:51:03.000,0.154035725916
311,275.4,2017-10-19 13:52:05.000,0.174636672866
312,275.4,2017-10-19 13:53:00.000,0.195937128807
313,275.4,2017-10-19 13:54:09.500,0.217567502861
314,275.35,2017-10-19 13:55:05.500,0.0314641788852
315,275.35,2017-10-19 13:56:01.500,0.0382919431544
316,275.35,2017-10-19 13:57:03.000,0.0463979916362
317,275.35,2017-10-19 13:58:04.000,0.0559329699366
318,275.4,2017-10-19 13:59:00.500,0.41008475667
319,275.3,2017-10-19 14:00:00.000,0.00765840591539
320,275.3,2017-10-19 14:01:00.000,0.00946988295707
321,275.3,2017-10-19 14:02:00.500,0.011694688873
322,275.3,2017-10-19 14:03:00.000,0.0144198402155
323,275.4,2017-10-19 14:04:00.000,0.628559957449
324,275.35,2017-10-19 14:05:01.000,0.141925241098
325,275.3,2017-10-19 14:06:00.000,0.0195698657197
326,275.3,2017-10-19 14:07:00.500,0.0240023939795
327,275.3,2017-10-19 14:08:00.000,0.0293529667153
328,275.3,2017-10-19 14:09:00.000,0.0357713669146
329,275.35,2017-10-19 14:10:00.500,0.305221661833
330,275.4,2017-10-19 14:11:00.000,0.822243702551
331,275.5,2017-10-19 14:12:00.500,0.997347969178
332,275.5,2017-10-19 14:13:00.000,0.996706827904
333,275.55,2017-10-19 14:14:00.500,0.99957558176
334,275.5,2017-10-19 14:15:00.000,0.994887609248
335,275.5,2017-10-19 14:16:02.000,0.993666143372
336,275.5,2017-10-19 14:17:00.500,0.992160286949
337,275.5,2017-10-19 14:18:03.000,0.99030719949
338,275.5,2017-10-19 14:19:00.000,0.988031899175
339,275.45,2017-10-19 14:20:01.500,0.873532027523
340,275.45,2017-10-19 14:21:01.500,0.854508519903
341,275.35,2017-10-19 14:22:00.000,0.0510606846212
342,275.45,2017-10-19 14:23:00.500,0.859535709366
343,275.5,2017-10-19 14:24:00.500,0.98062446398
344,275.45,2017-10-19 14:25:00.000,0.809473057505
345,275.45,2017-10-19 14:26:00.000,0.787890427535
346,275.45,2017-10-19 14:27:00.000,0.766256324686
347,275.45,2017-10-19 14:28:01.000,0.744923621276
348,275.4,2017-10-19 14:29:04.000,0.213523786172
349,275.45,2017-10-19 14:30:00.000,0.748335873983
350,275.45,2017-10-19 14:31:00.000,0.727497488592
351,275.4,2017-10-19 14:32:00.500,0.200046176335
352,275.45,2017-10-19 14:33:00.500,0.73368809962
353,275.45,2017-10-19 14:34:00.000,0.71340524162
354,275.4,2017-10-19 14:35:00.000,0.190021426311
355,275.45,2017-10-19 14:36:00.000,0.721899352845
356,275.4,2017-10-19 14:37:01.000,0.195976172749
357,275.45,2017-10-19 14:38:02.500,0.72899955663
358,275.5,2017-10-19 14:39:00.000,0.959260356941
359,275.5,2017-10-19 14:40:00.000,0.950712795691
360,275.55,2017-10-19 14:41:00.500,0.993518209126
361,275.5,2017-10-19 14:42:00.500,0.927514779252
362,275.5,2017-10-19 14:43:00.000,0.914003561938
363,275.5,2017-10-19 14:44:00.000,0.898785553424
364,275.5,2017-10-19 14:45:00.000,0.881914744056
365,275.5,2017-10-19 14:46:00.000,0.863527361848
366,275.5,2017-10-19 14:47:00.000,0.84384227541
367,275.55,2017-10-19 14:48:00.000,0.978251894178
368,275.5,2017-10-19 14:49:00.000,0.790859344735
369,275.55,2017-10-19 14:50:00.500,0.969887992234
370,275.6,2017-10-19 14:51:00.000,0.996073941624
371,275.7,2017-10-19 14:52:03.500,0.999947504514
372,275.75,2017-10-19 14:53:00.000,0.999992777855
373,275.65,2017-10-19 14:54:00.500,0.998650480076
374,275.75,2017-10-19 14:55:00.000,0.99998193601
375,275.75,2017-10-19 14:56:00.000,0.999972802317
376,275.75,2017-10-19 14:57:00.000,0.999961610449
377,275.7,2017-10-19 14:58:00.000,0.999496535987
378,275.7,2017-10-19 14:59:00.000,0.99937040636
379,275.7,2017-10-19 15:00:00.000,0.999213832334
380,275.7,2017-10-19 15:22:39.000,0.9990195012
381,276.2,2017-10-19 20:59:01.500,1.0
382,276.15,2017-10-19 21:00:01.000,0.05
383,276.15,2017-10-19 21:01:00.000,0.0601397208184
384,276.15,2017-10-19 21:02:00.500,0.0718845302418
385,276.15,2017-10-19 21:03:00.000,0.0853144501305
386,276.35,2017-10-19 21:04:00.000,0.998949627615
387,276.35,2017-10-19 21:05:00.000,0.998691676265
388,276.25,2017-10-19 21:06:00.000,0.86927171812
389,276.3,2017-10-19 21:07:00.000,0.98195145391
390,276.3,2017-10-19 21:08:00.000,0.977841091616
391,276.25,2017-10-19 21:09:01.000,0.78873537941
392,276.3,2017-10-19 21:10:00.000,0.969356946507
393,276.3,2017-10-19 21:11:00.000,0.962687599474
394,276.3,2017-10-19 21:12:00.500,0.954760697993
395,276.2,2017-10-19 21:13:00.500,0.158045326895
396,276.25,2017-10-19 21:14:00.000,0.676610779411
397,276.3,2017-10-19 21:15:00.000,0.949011398467
398,276.25,2017-10-19 21:16:01.000,0.614586316384
399,276.25,2017-10-19 21:17:00.000,0.602740041443
400,276.2,2017-10-19 21:18:01.500,0.131204784395
401,276.2,2017-10-19 21:19:00.000,0.150554547859
402,276.2,2017-10-19 21:20:00.000,0.170998063917
403,276.2,2017-10-19 21:21:00.000,0.192203081404
404,276.2,2017-10-19 21:22:02.000,0.213803064979
405,276.2,2017-10-19 21:23:00.500,0.235425899232
406,276.25,2017-10-19 21:24:00.500,0.768447957847
407,276.25,2017-10-19 21:25:00.000,0.747069569809
408,276.25,2017-10-19 21:26:03.500,0.726273991467
409,276.3,2017-10-19 21:27:01.000,0.958505774773
410,276.3,2017-10-19 21:28:00.500,0.949823863778
411,276.3,2017-10-19 21:29:00.000,0.939655041489
412,276.25,2017-10-19 21:30:01.500,0.572564100739
413,276.3,2017-10-19 21:31:00.000,0.925742833355
414,276.3,2017-10-19 21:32:00.500,0.911994525157
415,276.35,2017-10-19 21:33:01.500,0.988123096133
416,276.45,2017-10-19 21:34:00.500,0.999838605118
417,276.55,2017-10-19 21:35:00.000,0.999997770736
418,276.4,2017-10-19 21:36:00.000,0.988541018317
419,276.45,2017-10-19 21:37:00.000,0.998507974498
420,276.5,2017-10-19 21:38:00.000,0.999806112733
421,276.4,2017-10-19 21:39:02.500,0.977938044718
422,276.5,2017-10-19 21:40:02.000,0.999698250878
423,276.5,2017-10-19 21:41:00.500,0.999620860214
424,276.5,2017-10-19 21:42:01.000,0.999524763372
425,276.55,2017-10-19 21:43:00.000,0.999937937428
426,276.5,2017-10-19 21:44:00.500,0.999219021235
427,276.5,2017-10-19 21:45:00.000,0.999025940738
428,276.5,2017-10-19 21:46:00.500,0.998786353632
429,276.5,2017-10-19 21:47:00.500,0.998489143997
430,276.55,2017-10-19 21:48:00.000,0.999803589553
431,276.55,2017-10-19 21:49:00.000,0.99975167007
432,276.55,2017-10-19 21:50:00.000,0.999687195417
433,276.55,2017-10-19 21:51:00.000,0.999607132066
434,276.6,2017-10-19 21:52:00.500,0.9999485964
435,276.55,2017-10-19 21:53:01.000,0.999345791303
436,276.5,2017-10-19 21:54:00.000,0.992226279158
437,276.4,2017-10-19 21:55:02.500,0.528346038708
438,276.45,2017-10-19 21:56:00.000,0.913900117156
439,276.45,2017-10-19 21:57:04.000,0.898669925518
440,276.45,2017-10-19 21:58:01.500,0.881787613379
441,276.5,2017-10-19 21:59:00.500,0.983766933338
442,276.45,2017-10-19 22:00:00.500,0.836656440681
443,276.45,2017-10-19 22:01:00.000,0.815691082504
444,276.55,2017-10-19 22:02:00.500,0.997188396871
445,276.5,2017-10-19 22:03:00.000,0.967515435891
446,276.45,2017-10-19 22:04:00.500,0.717145503965
447,276.45,2017-10-19 22:05:00.000,0.697641407556
448,276.4,2017-10-19 22:06:02.500,0.180833894974
449,276.45,2017-10-19 22:07:00.500,0.708651778677
450,276.4,2017-10-19 22:08:00.000,0.188049562362
451,276.3,2017-10-19 22:09:00.500,0.00286998618073
452,276.35,2017-10-19 22:10:00.000,0.0331894667168
453,276.35,2017-10-19 22:11:00.000,0.0403467869568
454,276.45,2017-10-19 22:12:03.500,0.825340230069
455,276.4,2017-10-19 22:13:03.500,0.299584396566
456,276.45,2017-10-19 22:14:01.000,0.81738438575
457,276.35,2017-10-19 22:15:01.000,0.0406415545636
458,276.35,2017-10-19 22:16:03.000,0.0491715908518
459,276.35,2017-10-19 22:17:00.500,0.0591738548371
460,276.35,2017-10-19 22:18:01.500,0.0707718623891
461,276.35,2017-10-19 22:19:00.000,0.0840499533665
462,276.35,2017-10-19 22:20:00.500,0.0990362455431
463,276.3,2017-10-19 22:21:11.500,0.0134431948268
464,276.35,2017-10-19 22:22:01.000,0.139136010356
465,276.3,2017-10-19 22:23:00.000,0.0193093424282
466,276.4,2017-10-19 22:24:02.500,0.690912952086
467,276.35,2017-10-19 22:25:02.000,0.176550246367
468,276.35,2017-10-19 22:26:01.000,0.19789619825
469,276.4,2017-10-19 22:27:00.000,0.729691797373
470,276.3,2017-10-19 22:28:00.500,0.0258339863547
471,276.25,2017-10-19 22:29:00.500,0.00338099852592
472,276.3,2017-10-19 22:30:00.000,0.0388886137133
473,276.3,2017-10-19 22:31:04.000,0.0471030960979
474,276.35,2017-10-19 22:32:02.000,0.366166372793
475,276.3,2017-10-19 22:33:08.500,0.0599491898687
476,276.35,2017-10-19 22:34:00.500,0.425665369986
477,276.35,2017-10-19 22:35:04.500,0.43357171147
478,276.35,2017-10-19 22:36:01.000,0.440665973765
479,276.35,2017-10-19 22:37:02.500,0.447023240114
480,276.4,2017-10-19 22:38:02.500,0.888122947116
481,276.4,2017-10-19 22:39:02.500,0.87025625421
482,276.4,2017-10-19 22:40:00.500,0.851004602789
483,276.4,2017-10-19 22:41:00.500,0.830635398398
484,276.4,2017-10-19 22:42:01.000,0.80947706859
485,276.4,2017-10-19 22:43:00.500,0.787894482927
486,276.6,2017-10-19 22:44:03.500,0.999963890045
487,276.65,2017-10-19 22:45:00.000,0.999994842898
488,276.75,2017-10-19 22:46:00.000,0.999999862873
489,276.7,2017-10-19 22:47:00.500,6.17808116739e-06
490,276.8,2017-10-19 22:48:01.000,0.0012309291876
491,276.6,2017-10-19 22:49:00.000,1.82865688714e-07
